종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트,,
82920,비츠로셀,32802,일차전지 및 축전지 제조업,21539152,10769576000,500,원(KRW),041-330-0236,충청남도 당진시 합덕읍 인더스파크로 70 - ,1331,,
54220,비츠로시스,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",52295547,26147773500,500,원(KRW),(02)460-2000,서울특별시 성동구  성덕정길 151 (주)비츠로시스 ,1331,,
42370,비츠로테크,116409,기타 금융업,22353873,11176936500,500,원(KRW),02  -4602-021,경기도 안산시 단원구  별망로 327 비츠로테크,1331,,
32850,비트컴퓨터,105802,소프트웨어 개발 및 공급업,16623293,8311646500,500,원(KRW),02  -3486-1234,서울특별시 서초구 서초대로74길 33 ,1331,,
238200,비피도,31007,기타 식품 제조업,4090000,2045000000,500,원(KRW),033-435-4962,강원도 홍천군 홍천읍 농공단지길 23-16 ,1331,,
93190,빅솔론,32603,컴퓨터 및 주변장치 제조업,19238905,9619452500,500,원(KRW),031-218-5500,"경기도 성남시 분당구  판교역로241번길 20 삼평동, 미래에셋벤처타워 7층,8층",1331,,
65450,빅텍,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",24500000,4900000000,200,원(KRW),(031)631-7301,경기도 이천시  마장면 덕이로 180-31 ,1331,,
72950,빛샘전자,32602,전자부품 제조업,6000000,3000000000,500,원(KRW),031-288 -3420,경기도 용인시 기흥구  언동로 53-11 빛샘전자 (청덕동),1331,,
143240,사람인에이치알,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",11634263,5817131500,500,원(KRW),02-2025-4733,서울특별시 구로구  디지털로34길 43 코오롱싸이언스밸리1차 201호,1331,,
100090,삼강엠앤티,32401,1차 철강 제조업,27462113,13731056500,500,원(KRW),055-391-7020,경상남도 고성군 동해면 내산리 159-13 ,1331,,
122350,삼기오토모티브,33003,자동차 신품 부품 제조업,30827256,3082725600,100,원(KRW),031-680-0826,경기도 평택시 포승읍 도곡리 1217 ,1331,,
14970,삼륭물산,31702,"골판지, 종이 상자 및 종이용기 제조업",15125000,7562500000,500,원(KRW),032-321-0091,경기도 파주시 월롱면 통일로644번길 35 ,1331,,
18310,삼목에스폼,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업",14700000,7350000000,500,원(KRW),02  -561 -0941,경기도 안성시  미양면 안성맞춤대로 474-40 ,1331,,
53700,삼보모터스,33003,자동차 신품 부품 제조업,15952055,7976027500,500,원(KRW),053-582-9230,대구광역시 달서구  성서동로 142 ,1331,,
9620,삼보산업,32402,1차 비철금속 제조업,4125000,2062500000,500,원(KRW),055 -552-7130 -,경상남도 창원시 진해구  남의로21번길 36 ,1331,,
23600,삼보판지,31701,"펄프, 종이 및 판지 제조업",14700000,7350000000,500,원(KRW),031-319-6523,경기도 시흥시 공단1대로28번길 120 (정왕동) ,1331,,
111870,삼본정밀전자,32605,영상 및 음향기기 제조업,51372000,25686000000,500,원(KRW),032-683-7300,경기도 부천시 오정구  삼작로107번길 52 ,1331,,
309930,삼성머스트스팩3호,116601,금융 지원 서비스업,4590000,459000000,100,원(KRW),02-2020-7637,서울특별시 서초구 서초대로74길 11 ,1331,,
291230,삼성스팩2호,116601,금융 지원 서비스업,7550000,755000000,100,원(KRW),02-2020-7562,서울특별시 서초구 서초대로74길 11 ,1331,,
9300,삼아제약,32102,의약품 제조업,6370000,6370000000,1000,원(KRW),02-2056-7200,강원도 원주시 문막읍 동화공단로 49 ,1331,,
225190,삼양옵틱스,32703,사진장비 및 광학기기 제조업,10038600,5019300000,500,원(KRW),055-250-5600,경상남도 창원시 마산회원구 자유무역6길 123 ,1331,,
54540,삼영엠텍,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업",13000000,6772413500,500,원(KRW),(055)589-7000,경상남도 함안군 칠서면 삼칠로 631-35 ,1331,,
65570,삼영이엔씨,32604,통신 및 방송 장비 제조업,8800000,4400000000,500,원(KRW),(051)601-6666,부산광역시 영도구  상리로 69 ,1331,,
82660,삼우엠스,32604,통신 및 방송 장비 제조업,42097104,21048552000,500,원(KRW),031-622-7520,대구광역시 달서구 성서공단북로 77-20 크루셜엠스(주),1331,,
73640,삼원테크,32509,기타 금속 가공제품 제조업,53594269,5359426900,100,원(KRW),055-213-7000,경남 창원시 성주동 30-5번지 ,1331,,
32280,삼일,84903,도로 화물 운송업,16213590,16213590000,1000,원(KRW),054 -289 -1061,경상북도 포항시 남구 대송면 송덕로 125-15(옥명리) ,1331,,
2290,삼일기업공사,64101,건물 건설업,12400000,6200000000,500,원(KRW),02  -564 -3131,서울특별시 강남구  언주로 329 ,1331,,
37460,삼지전자,32604,통신 및 방송 장비 제조업,16318522,8309261000,500,원(KRW),02-850-8031,경기도 화성시 금곡로 63-27 삼지전자,1331,,
32750,삼진,32604,통신 및 방송 장비 제조업,6000000,3000000000,500,원(KRW),031 -467 -5847,경기도 안양시 만안구  안양천서로 81 (주)삼진 ,1331,,
54090,삼진엘앤디,33309,그외 기타 제품 제조업,24959232,12479616000,500,원(KRW),031-379-2000,경기도 화성시 동탄면 동탄기흥로 64-17 ,1331,,
250,삼천당제약,32102,의약품 제조업,22105813,11052906500,500,원(KRW),02-2046-1235,경기도 화성시 향남읍 제약공단2길 71 ,1331,,
24950,삼천리자전거,74604,생활용품 도매업,13273577,6636788500,500,원(KRW),02  -2194-3021,서울특별시 강남구 테헤란로 445 (삼성동) ,1331,,
38500,삼표시멘트,32309,기타 비금속 광물제품 제조업,107357173,53678586500,500,원(KRW),02-3770-3000,강원도 삼척시  동양길 20 ,1331,,
17480,삼현철강,32401,1차 철강 제조업,15702890,8551445000,500,원(KRW),055 -252 -6060,경상남도 창원시 의창구 평산로70번길 36 -,1331,,
46390,삼화네트웍스,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업",42967933,8593586600,200,원(KRW),02-3454-1500,서울특별시 강남구 선릉로91길 8 신아트스페이스빌딩 5층,1331,,
27580,상보,32602,전자부품 제조업,28340570,14170285000,500,원(KRW),031-987-9900,경기도 김포시 통진읍 대서명로 50 ,1331,,
38540,상상인,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",46409473,47748397000,1000,원(KRW),02-2167-8500,경기도 성남시 분당구 황새울로 358 -,1331,,
91580,상신이디피,32802,일차전지 및 축전지 제조업,12665050,6332525000,500,원(KRW),031-205-9242,경기도 수원시 영통구  덕영대로1483번길 36 ,1331,,
263810,상신전자,32602,전자부품 제조업,9497283,4748641500,500,원(KRW),055-343-3826,경상남도 김해시 진영읍 본산로269번길 16-34 &nbsp,1331,,
89980,상아프론테크,32202,플라스틱제품 제조업,14731128,7365564000,500,원(KRW),032-451-7700,인천광역시 남동구  남동대로369번길 18 ,1331,,
42940,상지카일룸,64203,전기 및 통신 공사업,40577368,20288684000,500,원(KRW),02-517-5174,"서울특별시 강남구 도산대로 458 3층 (청담동, 리츠타워)",1331,,
42600,새로닉스,32602,전자부품 제조업,12423574,6211787000,500,원(KRW),054-463-7945,경상북도 구미시  수출대로9길 36 (주)새로닉스 ,1331,,
263540,샘코,33103,"항공기,우주선 및 부품 제조업",7936681,3968340500,500,원(KRW),055-850-7700,경상남도 사천시 사남면 해안산업로 381 ,1331,,
38070,서린바이오,74607,기타 전문 도매업,7300516,3650258000,500,원(KRW),031-628-3000,경기도 성남시 분당구 삼평동 694-1 코리아바이오파크(KOREA BIO PARK) A동 4층 ,1331,,
6730,서부T&D,74608,상품 종합 도매업,51871207,25935603500,500,원(KRW),02  -2689 -0035,서울특별시 양천구  신정로 167 ,1331,,
79650,서산,32303,"시멘트, 석회, 플라스터 및 그 제품 제조업",20000000,2000000000,100,원(KRW),(062)950-5000,광주광역시 광산구  하남산단4번로 143 ,1331,,
100660,서암기계공업,32901,일반 목적용 기계 제조업,12600000,6300000000,500,원(KRW),062-960-5000,광주광역시 광산구  하남산단8번로 127-15 (안청동),1331,,
12860,서연전자,33003,자동차 신품 부품 제조업,27000000,13500000000,500,원(KRW),031-5174-3000,경기도 수원시 권선구 산업로156번길 100 (고색동) ,1331,,
19770,서연탑메탈,32902,특수 목적용 기계 제조업,11650000,5825000000,500,원(KRW),032-820-3216,"인천광역시 남동구  청능대로410번길 40 고잔동,남동공단",1331,,
43710,서울리거,137103,광고업,25115308,12557654000,500,원(KRW),02-2138-5281,"서울특별시 강남구 논현로163길 10 4층(신사동,베드로빌딩) ",1331,,
46890,서울반도체,32601,반도체 제조업,58305400,29152700000,500,원(KRW),02-1566-2771,경기도 안산시 단원구 산단로 163번길 97-11 ,1331,,
63170,서울옥션,74601,상품 중개업,16917500,8458750000,500,원(KRW),02-395-0330~4,서울 종로구 평창동 98 ,1331,,
27040,서울전자통신,33309,그외 기타 제품 제조업,69588847,34794423500,500,원(KRW),032-723-4111,인천광역시 부평구 새벌로 4사무동 4층 ,1331,,
18680,서울제약,32102,의약품 제조업,8485499,4242749500,500,원(KRW),02-3470-2300,충청북도 청주시 흥덕구 오송읍 오송생명6로 124-31 서울제약 오송공장,1331,,
93920,서원인텍,32604,통신 및 방송 장비 제조업,18600000,9300000000,500,원(KRW),031-428-9500,경기도 군포시 공단로140번길 32-15 -,1331,,
189860,서전기전,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",9698780,4849390000,500,원(KRW),031-426-5506,경기도 이천시 대월면 대월로 667번길 38-19 (주)서전기전 (이천대월 일반산업단지 내),1331,,
178320,서진시스템,32604,통신 및 방송 장비 제조업,18100666,9050333000,500,원(KRW),032-506-2760,경기도 부천시 오정구 산업로 20-22 &nbsp,1331,,
122690,서진오토모티브,33003,자동차 신품 부품 제조업,19541246,9770623000,500,원(KRW),031-496-1500,경기도 시흥시 공단1대로 313 ,1331,,
140070,서플러스글로벌,74605,기계장비 및 관련 물품 도매업,36988000,3698800000,100,원(KRW),031-615-6800,경기도 오산시 경기대로 78-26 ,1331,,
11370,서한,64101,건물 건설업,100894865,50447432500,500,원(KRW),053 -741 -9980,대구광역시 수성구 명덕로 415 서한빌딩,1331,,
65710,서호전기,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",5150000,2575000000,500,원(KRW),(031)463-6612,경기도 안양시 동안구  귀인로 9 ,1331,,
35890,서희건설,64101,건물 건설업,173467745,86733872500,500,원(KRW),02  -3416-6644,"경기도 성남시 분당구  수내로46번길 4 경동빌딩 (수내동,경동빌딩8층)",1331,,
3100,선광,85209,기타 운송관련 서비스업,6600000,6600000000,1000,원(KRW),032 -8806-562,인천 중구 항동 34-2 ,1331,,
123420,선데이토즈,105802,소프트웨어 개발 및 공급업,9569842,4784921000,500,원(KRW),031-1833-9782,"경기도 성남시 분당구 황새울로360번길 42 9층, 14층",1331,,
171090,선익시스템,32902,특수 목적용 기계 제조업,8999295,4499647500,500,원(KRW),02-8012-1600,경기도 수원시 권선구 산업로155번길 293(고색동) ,1331,,
14620,성광벤드,32401,1차 철강 제조업,28600000,14300000000,500,원(KRW),051-3300-200,부산광역시 강서구  녹산산단262로 26 ,1331,,
37350,성도이엔지,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업",15470000,7735000000,500,원(KRW),02  -6244-5200,서울특별시 강남구 영동대로106길 42 ,1331,,
81580,성우전자,32604,통신 및 방송 장비 제조업,15508143,7754071500,500,원(KRW),031-362-3100,"경기도 안산시 단원구 번영로 68 (성곡동, 시화공단 4마 606호)",1331,,
45300,성우테크론,32602,전자부품 제조업,9228094,4614047000,500,원(KRW),055-279-8400,경남 창원시 성산구 성주동 24-6 ,1331,,
15750,성우하이텍,33003,자동차 신품 부품 제조업,80000000,40000000000,500,원(KRW),070-7477-5450,부산광역시 기장군  정관면 농공길 2-9 (주)성우하이텍 ,1331,,
80470,성창오토텍,33003,자동차 신품 부품 제조업,7300000,3650000000,500,원(KRW),031-650-5400,경기도 안성시  원곡면 청원로 1785-14 ,1331,,
43260,성호전자,32602,전자부품 제조업,35598043,17799021500,500,원(KRW),(02)855-5931,서울특별시 금천구  가산디지털1로 205-17 ,1331,,
53060,세동,33003,자동차 신품 부품 제조업,21411000,10705500000,500,원(KRW),051-796-7161,부산광역시 기장군  장안읍 장안산단 8로 8 ,1331,,
17510,세명전기,32509,기타 금속 가공제품 제조업,15246000,7623000000,500,원(KRW),051 -316 -6887,부산광역시 사상구 대동로 188 ,1331,,
214310,세미콘라이트,32601,반도체 제조업,65340682,6534068200,100,원(KRW),031-282-6425,경기도 용인시 기흥구 원고매로2번길 49(고매동) ,1331,,
11560,세보엠이씨,64202,건물설비 설치 공사업,10530000,5265000000,500,원(KRW),02 - 2046 - 7922,서울특별시 서초구  효령로 341 ,1331,,
100700,세운메디칼,32103,의료용품 및 기타 의약 관련제품 제조업,43800000,4380000000,100,원(KRW),041-584-2903,충청남도 천안시 서북구  입장면 도림길 60 (주)세운메디칼 ,1331,,
234100,세원,33003,자동차 신품 부품 제조업,22382985,2238298500,100,원(KRW),031-615-6710,경기도 평택시 산단로64번길 56 &nbsp,1331,,
24830,세원물산,33003,자동차 신품 부품 제조업,8350000,4175000000,500,원(KRW),053 -582 -5161,경상북도 영천시 도남공단길 53 ,1331,,
258830,세종메디칼,32701,의료용 기기 제조업,6777741,3388870500,500,원(KRW),031-945-8191,경기도 파주시 신촌2로 11 ,1331,,
36630,세종텔레콤,106102,전기 통신업,600326126,300163063000,500,원(KRW),02-3415-4935,서울특별시 강동구 상일로10길 36세종텔레콤 지식산업센터 ,1331,,
39310,세중,147502,여행사 및 기타 여행보조 서비스업,18121667,9060833500,500,원(KRW),02-2126-7777,"서울특별시 강남구 강남대로 556 15층(논현동, 논현빌딩)",1331,,
67770,세진티에스,32602,전자부품 제조업,8396593,4198296500,500,원(KRW),(031)650-3700,경기도 안성시  원곡면 지문로 51-43 ,1331,,
53450,세코닉스,32703,사진장비 및 광학기기 제조업,11803281,5901640500,500,원(KRW),031-860-1000,경기도 동두천시  평화로2862번길 28 ,1331,,
252500,세화피앤씨,32004,기타 화학제품 제조업,20743195,2074319500,100,원(KRW),02-555-4019,충청북도 진천군 초평면 은암길 36 -,1331,,
49180,셀루메드,32101,기초 의약물질 및 생물학적 제제 제조업,20428011,10214005500,500,원(KRW),02-3281-0471,"서울특별시 금천구  디지털로 130 402(가산동, 에이스테크노타워 9차)",1331,,
299660,셀리드,137001,자연과학 및 공학 연구개발업,9563692,4781846000,500,원(KRW),02-3285-7860,서울시 관악구 관악로 1 서울대학교 142동 5층 ,1331,,
268600,셀리버리,137001,자연과학 및 공학 연구개발업,7795107,3897553500,500,원(KRW),02-3151-8900,서울특별시 마포구 성암로 189 ,1331,,
108860,셀바스AI,105802,소프트웨어 개발 및 공급업,22055945,11027972500,500,원(KRW),02-6190-7500,서울특별시 금천구 가산디지털1로 19 대륭테크노타운 18차 20층 ,1331,,
208370,셀바스헬스케어,32701,의료용 기기 제조업,13147071,6573535500,500,원(KRW),042-864-4460,대전광역시 유성구 신성로 155 (신성동) ,1331,,
68760,셀트리온제약,32102,의약품 제조업,34065904,17032952000,500,원(KRW),02-2216-3611,충청북도 청주시 청원구 오창읍 2산단로 82셀트리온제약 ,1331,,
91990,셀트리온헬스케어,74607,기타 전문 도매업,140526549,140526549000,1000,원(KRW),032-850-6400,"인천광역시 연수구 아카데미로51번길 19, 4층 ",1331,,
